vus,p99,p95,avg,reqs,fails
118,411.82921375,279.62951425,87.14879975036347,6882,0
119,402.34821877,305.4248936,83.87172630516665,7432,0
119,407.33948084,304.69697519999994,84.47791820743876,7125,0
119,399.53517168,301.76680009999995,88.08142654839183,6747,0
